CLASE_BIEN,DEPTO_HECHO,MUNICIPIO_HECHO,FECHA_HECHO,CLASE_SITIO,DIA_SEMANA,ZONA,CODIGO_DANE,BIEN_UNIDAD_MEDIDA,Droga Incautada/ Cantidad
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"13,442,000",GRAMO,11
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,442,000",GRAMO,8
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,03/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,442,000",GRAMO,18
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,03/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,442,000",GRAMO,9
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,442,000",GRAMO,12
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,03/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,442,000",GRAMO,7
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,04/02/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,442,000",GRAMO,54
BASE DE COCA,BOLÍVAR,MARÍA LA BAJA,04/06/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"13,442,000",GRAMO,10
BASE DE COCA,BOLÍVAR,MOMPÓS,02/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"13,468,000",GRAMO,5
BASE DE COCA,BOLÍVAR,MOMPÓS,02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,468,000",GRAMO,37
BASE DE COCA,BOLÍVAR,PINILLOS,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,549,000",GRAMO,5
BASE DE COCA,BOLÍVAR,REGIDOR,04/21/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"13,580,000",GRAMO,40
BASE DE COCA,BOLÍVAR,SAN CRISTÓBAL,02/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,620,000",GRAMO,165
BASE DE COCA,BOLÍVAR,SAN CRISTÓBAL,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,620,000",GRAMO,180
BASE DE COCA,BOLÍVAR,SAN ESTANISLAO,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,647,000",GRAMO,5
BASE DE COCA,BOLÍVAR,SAN ESTANISLAO,03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,647,000",GRAMO,24
BASE DE COCA,BOLÍVAR,SAN ESTANISLAO,04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,647,000",GRAMO,80
BASE DE COCA,BOLÍVAR,SAN ESTANISLAO,04/30/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,647,000",GRAMO,50
BASE DE COCA,BOLÍVAR,SAN JACINTO,02/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,654,000",GRAMO,22
BASE DE COCA,BOLÍVAR,SAN JACINTO,03/12/2019 12:00:00 AM,CASAS DE HABITACION,Martes,URBANA,"13,654,000",GRAMO,78
BASE DE COCA,BOLÍVAR,SAN JACINTO,03/29/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"13,654,000",GRAMO,10
BASE DE COCA,BOLÍVAR,SAN JACINTO,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"13,654,000",GRAMO,46
BASE DE COCA,BOLÍVAR,SAN JACINTO,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,654,000",GRAMO,61
BASE DE COCA,BOLÍVAR,SAN JACINTO,04/24/2019 12:00:00 AM,CASAS DE HABITACION,Miércoles,URBANA,"13,654,000",GRAMO,76
BASE DE COCA,BOLÍVAR,SAN JACINTO,04/24/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,654,000",GRAMO,10
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"13,657,000",GRAMO,10
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"13,657,000",GRAMO,8
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,657,000",GRAMO,10
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,657,000",GRAMO,12
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"13,657,000",GRAMO,9
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,03/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,RURAL,"13,657,000",GRAMO,3
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"13,657,000",GRAMO,4
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"13,657,000",GRAMO,4
BASE DE COCA,BOLÍVAR,SAN JUAN NEPOMUCENO,04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,657,000",GRAMO,6
BASE DE COCA,BOLÍVAR,SAN PABLO,01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,670,000",GRAMO,41
BASE DE COCA,BOLÍVAR,SAN PABLO,03/07/2019 12:00:00 AM,LABORATORIO DE BASE,Jueves,URBANA,"13,670,000",GRAMO,"105,495"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/08/2019 12:00:00 AM,LABORATORIO DE BASE,Viernes,RURAL,"13,670,000",GRAMO,"383,569"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/09/2019 12:00:00 AM,LABORATORIO DE BASE,Sábado,RURAL,"13,670,000",GRAMO,"97,380"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/12/2019 12:00:00 AM,LABORATORIO DE BASE,Martes,RURAL,"13,670,000",GRAMO,"346,781"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/12/2019 12:00:00 AM,LABORATORIO DE BASE,Martes,URBANA,"13,670,000",GRAMO,"189,350"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/13/2019 12:00:00 AM,LABORATORIO DE BASE,Miércoles,RURAL,"13,670,000",GRAMO,"27,050"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/14/2019 12:00:00 AM,LABORATORIO DE BASE,Jueves,RURAL,"13,670,000",GRAMO,"30,296"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"13,670,000",GRAMO,"7,574"
BASE DE COCA,BOLÍVAR,SAN PABLO,03/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,670,000",GRAMO,10
BASE DE COCA,BOLÍVAR,SAN PABLO,04/03/2019 12:00:00 AM,LABORATORIO DE BASE,Miércoles,RURAL,"13,670,000",GRAMO,"147,152"
BASE DE COCA,BOLÍVAR,SAN PABLO,04/04/2019 12:00:00 AM,LABORATORIO DE BASE,Jueves,RURAL,"13,670,000",GRAMO,"18,197"
BASE DE COCA,BOLÍVAR,SAN PABLO,04/05/2019 12:00:00 AM,LABORATORIO DE BASE,Viernes,RURAL,"13,670,000",GRAMO,"465,134"
BASE DE COCA,BOLÍVAR,SAN PABLO,04/06/2019 12:00:00 AM,LABORATORIO DE BASE,Sábado,RURAL,"13,670,000",GRAMO,"33,542"
BASE DE COCA,BOLÍVAR,SANTA ROSA,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,683,000",GRAMO,47
BASE DE COCA,BOLÍVAR,SANTA ROSA,03/29/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"13,683,000",GRAMO,33
BASE DE COCA,BOLÍVAR,SANTA ROSA,04/23/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,683,000",GRAMO,20
BASE DE COCA,BOLÍVAR,SANTA ROSA DEL SUR,03/10/2019 12:00:00 AM,LABORATORIO DE BASE,Domingo,RURAL,"13,688,000",GRAMO,"54,100"
BASE DE COCA,BOLÍVAR,SANTA ROSA DEL SUR,04/05/2019 12:00:00 AM,LABORATORIO DE BASE,Viernes,RURAL,"13,688,000",GRAMO,"4,869"
BASE DE COCA,BOLÍVAR,SIMITÍ,03/10/2019 12:00:00 AM,LABORATORIO DE BASE,Domingo,RURAL,"13,744,000",GRAMO,"81,150"
BASE DE COCA,BOLÍVAR,SIMITÍ,03/10/2019 12:00:00 AM,LABORATORIO DE BASE,Domingo,URBANA,"13,744,000",GRAMO,"54,100"
BASE DE COCA,BOLÍVAR,SIMITÍ,03/11/2019 12:00:00 AM,LABORATORIO DE BASE,Lunes,RURAL,"13,744,000",GRAMO,"24,345"
BASE DE COCA,BOLÍVAR,SIMITÍ,04/05/2019 12:00:00 AM,LABORATORIO DE BASE,Viernes,RURAL,"13,744,000",GRAMO,"88,724"
BASE DE COCA,BOLÍVAR,TURBACO,01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"13,836,000",GRAMO,39
BASE DE COCA,BOLÍVAR,TURBACO,01/29/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"13,836,000",GRAMO,300
BASE DE COCA,BOLÍVAR,TURBACO,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,836,000",GRAMO,32
BASE DE COCA,BOLÍVAR,TURBACO,03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"13,836,000",GRAMO,20
BASE DE COCA,BOLÍVAR,TURBACO,03/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"13,836,000",GRAMO,20
BASE DE COCA,BOLÍVAR,TURBACO,03/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,836,000",GRAMO,12
BASE DE COCA,BOLÍVAR,TURBACO,03/31/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"13,836,000",GRAMO,1
BASE DE COCA,BOLÍVAR,VILLANUEVA,01/22/2019 12:00:00 AM,CASAS DE HABITACION,Martes,URBANA,"13,873,000",GRAMO,77
BASE DE COCA,BOLÍVAR,VILLANUEVA,01/29/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"13,873,000",GRAMO,25
BASE DE COCA,BOLÍVAR,VILLANUEVA,02/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,873,000",GRAMO,4
BASE DE COCA,BOLÍVAR,VILLANUEVA,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,RURAL,"13,873,000",GRAMO,2
BASE DE COCA,BOLÍVAR,VILLANUEVA,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,873,000",GRAMO,10
BASE DE COCA,BOLÍVAR,VILLANUEVA,03/17/2019 12:00:00 AM,CARRETERA,Domingo,URBANA,"13,873,000",GRAMO,7
BASE DE COCA,BOLÍVAR,VILLANUEVA,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,873,000",GRAMO,23
BASE DE COCA,BOLÍVAR,VILLANUEVA,04/10/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"13,873,000",GRAMO,40
BASE DE COCA,BOLÍVAR,ZAMBRANO,01/12/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"13,894,000",GRAMO,15
BASE DE COCA,BOLÍVAR,ZAMBRANO,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"13,894,000",GRAMO,20
BASE DE COCA,BOLÍVAR,ZAMBRANO,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"13,894,000",GRAMO,6
BASE DE COCA,BOLÍVAR,ZAMBRANO,04/19/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"13,894,000",GRAMO,28
BASE DE COCA,BOLÍVAR,ZAMBRANO,04/28/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,RURAL,"13,894,000",GRAMO,8
BASE DE COCA,BOYACÁ,CAMPOHERMOSO,03/12/2019 12:00:00 AM,LABORATORIO DE CRISTALIZACION,Martes,RURAL,"15,135,000",GRAMO,"2,000"
BASE DE COCA,BOYACÁ,DUITAMA,01/10/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"15,238,000",GRAMO,4
BASE DE COCA,BOYACÁ,DUITAMA,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"15,238,000",GRAMO,3
BASE DE COCA,BOYACÁ,DUITAMA,03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"15,238,000",GRAMO,3
BASE DE COCA,BOYACÁ,DUITAMA,03/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"15,238,000",GRAMO,7
BASE DE COCA,BOYACÁ,GARAGOA,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"15,299,000",GRAMO,2
BASE DE COCA,BOYACÁ,MOTAVITA,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"15,476,000",GRAMO,"1,700"
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,01/18/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"15,572,000",GRAMO,38
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"15,572,000",GRAMO,6
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,01/23/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"15,572,000",GRAMO,5
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"15,572,000",GRAMO,10
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,01/31/2019 12:00:00 AM,TRAMO DE VIA,Jueves,RURAL,"15,572,000",GRAMO,600
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,02/06/2019 12:00:00 AM,CARCELES,Miércoles,URBANA,"15,572,000",GRAMO,17
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,02/16/2019 12:00:00 AM,TRAMO DE VIA,Sábado,RURAL,"15,572,000",GRAMO,13
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"15,572,000",GRAMO,11
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,03/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"15,572,000",GRAMO,6
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"15,572,000",GRAMO,110
BASE DE COCA,BOYACÁ,PUERTO BOYACÁ,04/16/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"15,572,000",GRAMO,4
BASE DE COCA,BOYACÁ,TUNJA (CT),02/27/2019 12:00:00 AM,CASAS DE HABITACION,Miércoles,URBANA,"15,001,000",GRAMO,380
BASE DE COCA,BOYACÁ,TUNJA (CT),03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"15,001,000",GRAMO,24
BASE DE COCA,BOYACÁ,TUNJA (CT),03/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"15,001,000",GRAMO,5
BASE DE COCA,BOYACÁ,TUNJA (CT),04/06/2019 12:00:00 AM,APARTAMENTO,Sábado,URBANA,"15,001,000",GRAMO,90
BASE DE COCA,CALDAS,AGUADAS,01/12/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,013,000",GRAMO,8
BASE DE COCA,CALDAS,AGUADAS,01/18/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,013,000",GRAMO,3
BASE DE COCA,CALDAS,AGUADAS,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"17,013,000",GRAMO,2
BASE DE COCA,CALDAS,AGUADAS,03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,013,000",GRAMO,5
BASE DE COCA,CALDAS,AGUADAS,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,013,000",GRAMO,3
BASE DE COCA,CALDAS,ANSERMA,03/02/2019 12:00:00 AM,CARRETERA,Sábado,RURAL,"17,042,000",GRAMO,"25,000"
BASE DE COCA,CALDAS,ANSERMA,03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"17,042,000",GRAMO,33
BASE DE COCA,CALDAS,ARANZAZU,02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,050,000",GRAMO,7
BASE DE COCA,CALDAS,CHINCHINÁ,01/18/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,174,000",GRAMO,20
BASE DE COCA,CALDAS,CHINCHINÁ,01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,174,000",GRAMO,5
BASE DE COCA,CALDAS,CHINCHINÁ,01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,174,000",GRAMO,7
BASE DE COCA,CALDAS,CHINCHINÁ,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,174,000",GRAMO,4
BASE DE COCA,CALDAS,CHINCHINÁ,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,174,000",GRAMO,8
BASE DE COCA,CALDAS,CHINCHINÁ,02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,174,000",GRAMO,28
BASE DE COCA,CALDAS,CHINCHINÁ,02/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,174,000",GRAMO,4
BASE DE COCA,CALDAS,CHINCHINÁ,02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,174,000",GRAMO,5
BASE DE COCA,CALDAS,CHINCHINÁ,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,174,000",GRAMO,24
BASE DE COCA,CALDAS,CHINCHINÁ,02/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,174,000",GRAMO,291
BASE DE COCA,CALDAS,CHINCHINÁ,02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"17,174,000",GRAMO,93
BASE DE COCA,CALDAS,CHINCHINÁ,03/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,174,000",GRAMO,2
BASE DE COCA,CALDAS,CHINCHINÁ,03/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,174,000",GRAMO,38
BASE DE COCA,CALDAS,CHINCHINÁ,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,174,000",GRAMO,500
BASE DE COCA,CALDAS,CHINCHINÁ,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"17,174,000",GRAMO,5
BASE DE COCA,CALDAS,CHINCHINÁ,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"17,174,000",GRAMO,14
BASE DE COCA,CALDAS,CHINCHINÁ,04/20/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,174,000",GRAMO,7
BASE DE COCA,CALDAS,CHINCHINÁ,04/25/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"17,174,000",GRAMO,6
BASE DE COCA,CALDAS,CHINCHINÁ,04/27/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"17,174,000",GRAMO,8
BASE DE COCA,CALDAS,CHINCHINÁ,04/27/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,174,000",GRAMO,7
BASE DE COCA,CALDAS,CHINCHINÁ,04/28/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,174,000",GRAMO,9
BASE DE COCA,CALDAS,CHINCHINÁ,04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"17,174,000",GRAMO,7
BASE DE COCA,CALDAS,LA DORADA,01/13/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,380,000",GRAMO,2
BASE DE COCA,CALDAS,LA DORADA,01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"17,380,000",GRAMO,17
BASE DE COCA,CALDAS,LA DORADA,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,380,000",GRAMO,5
BASE DE COCA,CALDAS,LA DORADA,01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"17,380,000",GRAMO,15
BASE DE COCA,CALDAS,LA DORADA,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,380,000",GRAMO,10
BASE DE COCA,CALDAS,LA DORADA,02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,380,000",GRAMO,14
BASE DE COCA,CALDAS,LA DORADA,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"17,380,000",GRAMO,8
BASE DE COCA,CALDAS,LA DORADA,03/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"17,380,000",GRAMO,10
BASE DE COCA,CALDAS,LA DORADA,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"17,380,000",GRAMO,15
BASE DE COCA,CALDAS,LA DORADA,03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,380,000",GRAMO,9
BASE DE COCA,CALDAS,LA DORADA,03/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,380,000",GRAMO,5
BASE DE COCA,CALDAS,LA DORADA,03/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,380,000",GRAMO,5
BASE DE COCA,CALDAS,LA DORADA,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,380,000",GRAMO,39
BASE DE COCA,CALDAS,LA DORADA,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,380,000",GRAMO,1
BASE DE COCA,CALDAS,LA MERCED,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"17,388,000",GRAMO,1
BASE DE COCA,CALDAS,MANIZALES (CT),01/06/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,001,000",GRAMO,6
BASE DE COCA,CALDAS,MANIZALES (CT),01/08/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"17,001,000",GRAMO,10
BASE DE COCA,CALDAS,MANIZALES (CT),01/09/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,001,000",GRAMO,6
BASE DE COCA,CALDAS,MANIZALES (CT),01/13/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,001,000",GRAMO,10
BASE DE COCA,CALDAS,MANIZALES (CT),01/16/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,001,000",GRAMO,4
BASE DE COCA,CALDAS,MANIZALES (CT),01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,001,000",GRAMO,4
BASE DE COCA,CALDAS,MANIZALES (CT),01/20/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,001,000",GRAMO,10
BASE DE COCA,CALDAS,MANIZALES (CT),01/23/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,001,000",GRAMO,6
BASE DE COCA,CALDAS,MANIZALES (CT),01/24/2019 12:00:00 AM,CARRETERA,Jueves,RURAL,"17,001,000",GRAMO,"4,000"
BASE DE COCA,CALDAS,MANIZALES (CT),01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"17,001,000",GRAMO,5
BASE DE COCA,CALDAS,MANIZALES (CT),01/25/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,001,000",GRAMO,4
BASE DE COCA,CALDAS,MANIZALES (CT),01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,001,000",GRAMO,14
BASE DE COCA,CALDAS,MANIZALES (CT),01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"17,001,000",GRAMO,5
BASE DE COCA,CALDAS,MANIZALES (CT),01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,001,000",GRAMO,100
BASE DE COCA,CALDAS,MANIZALES (CT),01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"17,001,000",GRAMO,16
BASE DE COCA,CALDAS,MANIZALES (CT),02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,001,000",GRAMO,4
BASE DE COCA,CALDAS,MANIZALES (CT),02/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,001,000",GRAMO,10
BASE DE COCA,CALDAS,MANIZALES (CT),02/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"17,001,000",GRAMO,2
BASE DE COCA,CALDAS,MANIZALES (CT),02/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"17,001,000",GRAMO,11
BASE DE COCA,CALDAS,MANIZALES (CT),02/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,001,000",GRAMO,6
BASE DE COCA,CALDAS,MANIZALES (CT),02/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,001,000",GRAMO,13
BASE DE COCA,CALDAS,MANIZALES (CT),02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,001,000",GRAMO,17
BASE DE COCA,CALDAS,MANIZALES (CT),02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"17,001,000",GRAMO,6
BASE DE COCA,CALDAS,MANIZALES (CT),02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"17,001,000",GRAMO,12
BASE DE COCA,CALDAS,MANIZALES (CT),02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"17,001,000",GRAMO,12
BASE DE COCA,CALDAS,MANIZALES (CT),02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"17,001,000",GRAMO,8
BASE DE COCA,CALDAS,MANIZALES (CT),02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"17,001,000",GRAMO,16
BASE DE COCA,CALDAS,MANIZALES (CT),02/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"17,001,000",GRAMO,6
BASE DE COCA,CALDAS,MANIZALES (CT),02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"17,001,000",GRAMO,15
